Cluster ID,confidence_score,Id,init_name,last_name,first_name,affiliation,city,country,canonical_city,canonical_first_name,canonical_last_name,canonical_country,canonical_affiliation,canonical_init_name,canonical_Id
6,0.953723735,16,MOIROUX N,MOIROUX,NICOLAS,IRD  MIVEGEC  UM CNRS IRD 224 5290,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.950198007,56,MOIROUX N,MOIROUX,NICOLAS,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.951964231,57,MOIROUX N,MOIROUX,NICOLAS,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.954708538,58,MOIROUX N,MOIROUX,NICOLAS,CREC  Minist Sante,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.95231995,1291,MOIROUX N,MOIROUX,NICOLAS,IRD  UM1 UM2 CNRS 5290 IRD 224  MiVEGEC,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.956107369,1366,MOIROUX N,MOIROUX,NICOLAS,Univ Abomey Calavi  CREC,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.950074272,1367,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev IRD 224,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.948966512,1468,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.955836703,1469,MOIROUX N,MOIROUX,NICOLAS,Univ Montpellier I,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.955866111,1470,MOIROUX N,MOIROUX,NICOLAS,Univ Montpellier 2,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.951480067,1580,MOIROUX N,MOIROUX,NICOLAS,IRD  MIVEGEC IRD CNRS UM1 224 5290,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.953585887,1581,MOIROUX N,MOIROUX,NICOLAS,Minist Sante  CREC,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.947910322,1789,MOIROUX N,MOIROUX,NICOLAS,IRD 224 CNRS 5290 UM1 UM2  MIVEGEC  Inst Rech Dev,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.950529009,1790,MOIROUX N,MOIROUX,NICOLAS,IRD 224 CNRS 5290 UM1 UM2  MIVEGEC  Inst Rech Dev,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.953490068,2112,MOIROUX N,MOIROUX,NICOLAS,IRD  MIVEGEC IRD CNRS 5290 UM1 UM2 224,F-34394 Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.950748507,2869,MOIROUX N,MOIROUX,NICOLAS,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.937072379,3030,MOIROUX N,MOIROUX,NICOLAS,IRD,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.961102852,3031,MOIROUX N,MOIROUX,NICOLAS,CREC  Lab Natl  Minist Sante,Cotonou 06,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.948005576,3059,MOIROUX N,MOIROUX,NICOLAS,CNRS  UM1 UM2 5290  IRD 224  Inst Rech Dev Malad Infect & Vecteurs,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.956057621,3060,MOIROUX N,MOIROUX,NICOLAS,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.940852838,3272,MOIROUX N,MOIROUX,NICOLAS,CREC,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.946144489,3273,MOIROUX N,MOIROUX,NICOLAS,IRD  UR016,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.951973481,4855,MOIROUX N,MOIROUX,NICOLAS,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,F-34394 Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.949439521,4934,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.947096214,4935,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.952497861,5154,MOIROUX N,MOIROUX,NICOLAS,UMR UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.953630731,5270,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev  MIVEGEC Unit,Montpellier,France,cotonou,nicolas,moiroux,france,ird,moiroux n,15
6,0.951925997,5546,MOIROUX N,MOIROUX,NICOLAS,Inst Rech Dev IRD UR016,Cotonou,Benin,cotonou,nicolas,moiroux,france,ird,moiroux n,15
7,0.954442598,17,PENNETIER C,PENNETIER,CEDRIC,,,,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.954909019,18,PENNETIER C,PENNETIER,CEDRIC,IRD  MIVEGEC  UM CNRS IRD 224 5290,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.95421434,74,PENNETIER C,PENNETIER,CEDRIC,IRD  CNRS 5290  IRD 224  MIVEGEC UM1 UM2,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.94983723,75,PENNETIER C,PENNETIER,CEDRIC,CREC  Minist Sante,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.949840635,724,PENNETIER C,PENNETIER,CEDRIC,Inst Rech Dev  Lab Lutte Insectes Nuisibles,F-34394 Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.942625793,725,PENNETIER C,PENNETIER,CEDRIC,Univ Greenwich Medway  Chatham ME4 4TB,Kent,England,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.962730447,726,PENNETIER C,PENNETIER,CEDRIC,Univ Sussex  Sch Life Sci  Brighton BN1 9QG,E Sussex,England,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.954100272,1303,PENNETIER C,PENNETIER,CEDRIC,IRD  UM1 UM2 CNRS 5290 IRD 224  MiVEGEC,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.952359991,1304,PENNETIER C,PENNETIER,CEDRIC,Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.953179576,2158,PENNETIER C,PENNETIER,CEDRIC,Ctr Rech Entomol Cotonou CREC,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.947469827,2159,PENNETIER C,PENNETIER,CEDRIC,Inst Rech Dev,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.935399871,2231,PENNETIER C,PENNETIER,C,,,,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.925240705,2232,PENNETIER C,PENNETIER,C,Malad Infect & Vecteurs Ecol Genet Evolut & Contr  Caracterisat & Controle Populat Vecteurs,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.944308637,2292,PENNETIER C,PENNETIER,CEDRIC,IRD CREC,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.944215521,2314,PENNETIER C,PENNETIER,CEDRIC,Ctr IRD Montpellier  IRD UMR  MIGEVEC  UM1 UM2 CNRS5290 IRD 224,F-34394 Montpellier 5,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.957509849,2315,PENNETIER C,PENNETIER,CEDRIC,IRD CREC  MIGEVEC  UM1  UM2 CNRS5290 IRD 224,Cotonou 08,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.945198704,2689,PENNETIER C,PENNETIER,CEDRIC,Inst Rech Dev,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.95495229,2850,PENNETIER C,PENNETIER,CEDRIC,UM1 UM2 CNRS 5290 IRD 224  IRD,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.942023521,2851,PENNETIER C,PENNETIER,CEDRIC,CREC,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.951214325,2870,PENNETIER C,PENNETIER,CEDRIC,MIVEGEC IRD 224 CNRS 5290 UM1 UM2  Inst Rech Dev,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.954022478,2871,PENNETIER C,PENNETIER,CEDRIC,Minist Sante  Ctr Rech Entomol Cotonou,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.950337915,3021,PENNETIER C,PENNETIER,CEDRIC,IRD  Lab Lutte Insectes Nuisibles,F-34394 Montpellier 5,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.950745853,3321,PENNETIER C,PENNETIER,CEDRIC,Ctr Rech Entomol Cotonou  MIVEGEC IRD CNRS UM1 UM2 224 5290,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.949390959,4175,PENNETIER C,PENNETIER,CEDRIC,LIN  IRD  UR016,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.954755839,4366,PENNETIER C,PENNETIER,CEDRIC,UM1 UM2 CNRS 5290 IRD 224  Inst Rech Dev  UMR MIVEGEC,Contonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.955895975,4367,PENNETIER C,PENNETIER,CEDRIC,Minist Hlth  Ctr Rech Entomol Cotonou,Contonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.951276682,4939,PENNETIER C,PENNETIER,CEDRIC,Inst Rech Dev  MIVEGEC  IRD 224  CNRS 5290 UM1 UM2,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.954091437,4940,PENNETIER C,PENNETIER,CEDRIC,Minist Sante  Ctre Rech Entomol Cotonou,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.945951557,5615,PENNETIER C,PENNETIER,CEDRIC,Inst Rech Dev  UR016,F-34394 Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.955247445,5862,PENNETIER C,PENNETIER,CEDRIC,IRD  CCPV UMR MIVEGEC  UR016,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.950401476,6086,PENNETIER C,PENNETIER,CEDRIC,Ctr Rech Entomol Cotonou  IRD  MIVEGEC  UM1 CNRS 5290 IRD 224,Cotonou,Benin,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.952444131,6206,PENNETIER C,PENNETIER,CEDRIC,Univ Montpellier I  IRD 224  CNRS 5290  MIVEGEC,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
7,0.951052794,6207,PENNETIER C,PENNETIER,CEDRIC,Univ Montpellier 2,Montpellier,France,cotonou,cedric,pennetier,benin,crec,pennetier c,18
8,0.957698613,19,BIGUEZOTON A,BIGUEZOTON,ABEL,Ecole Polytech Abomey Calavi  URBPSA  Lab Rech Biol Appl  01 BP 2009,Cotonou,Benin,cotonou,abel,biguezoton,burkina faso,ctr int rech dev elevage zone subhumide cirdes unite rech bases biol lutte integree urbio 559 3-51 ave gouverneur louveau 01bp 454,biguezoton a,20
8,0.961638004,20,BIGUEZOTON A,BIGUEZOTON,ABEL,Ctr Int Rech Dev Elevage Zone Subhumide CIRDES  Unite Rech Bases Biol Lutte Integree URBIO  559 3-51 Ave Gouverneur Louveau 01BP 454,Bobo Dioulasso 01,Burkina Faso,cotonou,abel,biguezoton,burkina faso,ctr int rech dev elevage zone subhumide cirdes unite rech bases biol lutte integree urbio 559 3-51 ave gouverneur louveau 01bp 454,biguezoton a,20
8,0.958494484,21,BIGUEZOTON A,BIGUEZOTON,ABEL,IRD  UR Malad Infect & Vecteurs Ecol Genet Evol & Cont,Montpellier,France,cotonou,abel,biguezoton,burkina faso,ctr int rech dev elevage zone subhumide cirdes unite rech bases biol lutte integree urbio 559 3-51 ave gouverneur louveau 01bp 454,biguezoton a,20
9,0.955755889,22,NOEL V,NOEL,VALERIE,,,,f-34059 montpellier,valerie,noel,france,ird ur malad infect & vecteurs ecol genet evol & cont,noel v,2999
9,0.972363909,23,NOEL V,NOEL,VALERIE,IRD  UR Malad Infect & Vecteurs Ecol Genet Evol & Cont,Montpellier,France,f-34059 montpellier,valerie,noel,france,ird ur malad infect & vecteurs ecol genet evol & cont,noel v,2999
9,0.970564942,24,NOEL V,NOEL,VALERIE,Univ Montpellier  CNRS  UMR MIVEGEC 5290,F-34059 Montpellier,France,f-34059 montpellier,valerie,noel,france,ird ur malad infect & vecteurs ecol genet evol & cont,noel v,2999
9,0.970150312,2999,NOEL V,NOEL,VALERIE,IRD  CNRS  Genet & Evolut Malad Infect UMR 2724,F-34394 Montpellier,France,f-34059 montpellier,valerie,noel,france,ird ur malad infect & vecteurs ecol genet evol & cont,noel v,2999
10,0.955756,26,ADAKAL H,ADAKAL,HASSANE,,,,maradi,hassane,adakal,niger,univ dan dicko dan koulodo dept sci & tech elevage dste fase bp 465,adakal h,26
10,0.955756,27,ADAKAL H,ADAKAL,HASSANE,Univ Dan Dicko Dan Koulodo  Dept Sci & Tech Elevage DSTE FASE  BP 465,Maradi,Niger,maradi,hassane,adakal,niger,univ dan dicko dan koulodo dept sci & tech elevage dste fase bp 465,adakal h,26
11,0.955756,29,ZOUNGRANA S,ZOUNGRANA,SEBASTIEN,,,,bobo dioulasso 01,sebastien,zoungrana,burkina faso,ctr int rech dev elevage zone subhumide cirdes unite rech bases biol lutte integree urbio 559 3-51 ave gouverneur louveau 01bp 454,zoungrana s,29
11,0.955756,30,ZOUNGRANA S,ZOUNGRANA,SEBASTIEN,Ctr Int Rech Dev Elevage Zone Subhumide CIRDES  Unite Rech Bases Biol Lutte Integree URBIO  559 3-51 Ave Gouverneur Louveau 01BP 454,Bobo Dioulasso 01,Burkina Faso,bobo dioulasso 01,sebastien,zoungrana,burkina faso,ctr int rech dev elevage zone subhumide cirdes unite rech bases biol lutte integree urbio 559 3-51 ave gouverneur louveau 01bp 454,zoungrana s,29
12,0.955755889,32,CHEVILLON C,CHEVILLON,CHRISTINE,,,,montpellier,christine,chevillon,france,ird ur malad infect & vecteurs ecol genet evol & cont,chevillon c,32
12,0.968522877,33,CHEVILLON C,CHEVILLON,CHRISTINE,IRD  UR Malad Infect & Vecteurs Ecol Genet Evol & Cont,Montpellier,France,montpellier,christine,chevillon,france,ird ur malad infect & vecteurs ecol genet evol & cont,chevillon c,32
12,0.968522877,34,CHEVILLON C,CHEVILLON,CHRISTINE,Univ Montpellier  CNRS  UMR MIVEGEC 5290,F-34059 Montpellier,France,montpellier,christine,chevillon,france,ird ur malad infect & vecteurs ecol genet evol & cont,chevillon c,32
13,0.822700962,35,OXBOROUGH R M,OXBOROUGH,R M,London Sch Hyg & Trop Med,London WC1E 7HT,England,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.874569615,36,OXBOROUGH R M,OXBOROUGH,R M,Tumaini Univ  Kilimanjaro Christian Med Coll,Moshi,Tanzania,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.87912336,2033,OXBOROUGH R M,OXBOROUGH,RICHARD M,London Sch Hyg & Trop Med  Dept Dis Control,London WC1,England,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.928229322,2034,OXBOROUGH R M,OXBOROUGH,RICHARD M,Kilimanjaro Christian Med Univ Coll  Dept Entomol & Parasitol  Moshi,Kilimanjaro,Tanzania,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.883803695,2035,OXBOROUGH R M,OXBOROUGH,RICHARD M,Pan African Malaria Vector Res Consortium  PAMVERC,Moshi,Tanzania,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.883803695,3069,OXBOROUGH R M,OXBOROUGH,RICHARD M,Pan African Malaria Vector Res Consortium PAMVERC,Moshi,Tanzania,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.882869105,5059,OXBOROUGH R M,OXBOROUGH,RICHARD M,Tumaini Univ  Kilimanjaro Christian Med Coll,Moshi,Tanzania,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.875834137,5060,OXBOROUGH R M,OXBOROUGH,RICHARD M,London Sch Hyg & Trop Med,London WC1,England,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
13,0.883237809,5061,OXBOROUGH R M,OXBOROUGH,RICHARD M,Pan African Malaria Vector Res Consortium,Cotonou,Benin,moshi,richard m,oxborough,tanzania,pamverc,oxborough r m,5060
